school	address
135017	10090920756
135018	100061140829
135019	100012823445
135020	63166659
135021	10012431190
135026	136075188
135027	10090420441
135028	100121246661
135029	10008766242
135030	83010995
135031	452070952
135032	32041713
135034	100121286890
135035	100121285407
135036	100121285906
135037	10003371458
135038	10003378988
135039	100121348140
135040	100121348231
135041	10003377205
135042	10013943585
135043	100121286527
135044	100121286354
135045	100121285269
135046	10003379007
135047	100121347529
135048	100121284277
135049	100121285267
135050	10003380948
135051	10003379225
135052	100121284363
135053	100121284568
135055	10003379037
135056	100121284795
135057	10003377237
135058	100121284061
135059	10003381033
135060	10003376759
135061	100121284615
135062	100121284614
135063	10013087982
135064	10014489830
135065	10013438753
135066	10011986741
135067	200003223320
135068	200000620474
135069	10001133046
135070	100022889953
135071	10070746757
135073	10090785820
135074	100032096375
135075	100121285005
135076	100121285407
135077	100052015812
135078	100052200185
135080	200004721327
135081	10090493578
135082	10033544732
135083	200000586715
135084	10070251488
135085	41020952
135086	200033491
135088	100110810243
135092	100012387255
135094	10002703966
135096	100010931099
135098	83228696
135099	10022916232
135100	200004396685
135103	10008885492
135106	10022892951
135107	25097145
135108	200001377106
135109	235036995
135115	200000620405
135116	100032010650
135117	100062622098
135118	10013768802
135119	10000054588
135120	100031998952
135121	38060182
135122	10090074219
135124	100023583813
135125	100062559273
135126	10013718568
135129	10013869611
135130	200000682177
135131	10070124315
135132	10003182382
135133	10034886356
135134	10024382305
135136	100012594975
135137	100012595943
135138	100012600619
135139	10023647306
135140	5043763
135142	100121332514
135143	10013721519
135144	10012062238
135145	10090567015
135146	10070768896
135148	2630172564
135149	10024238215
135151	200001209636
135153	422000099529
135158	200002527704
135159	10033003163
135160	1775116900
135161	100012803346
135162	72160544
135164	10000065820
135165	100032277320
135166	452095498
135168	100012721171
135170	10008757974
135171	10070266027
135172	100032027629
135174	38016015
135175	34118525
135176	11078856
135177	100121360488
135178	10023439895
135179	10009431712
135180	60006515
135181	200228418
135184	200004188611
135185	100032072928
135189	24097994
135190	24136358
135192	100091610152
135193	200001426487
135195	50109227
135196	10008066598
135197	100062289415
135199	10014060216
135200	10023364731
135201	23101918
135202	10023364729
135203	139592
135204	100032284201
135205	100012722886
135206	100121345876
135207	100110803750
135208	100071422516
135209	11078687
135210	72121441
135211	10002293463
135212	200002018612
135213	100081333921
135214	200003079211
135215	10008757543
135216	63163805
135218	200000843577
135219	10023761612
135221	100081177952
135222	200004058270
135223	100081151455
135224	100081165766
135225	200001209753
135226	200061083
135227	10024349945
135229	10090404984
135230	100051952018
135231	10090679772
135232	100022898584
135234	32088337
135235	200004708167
135236	100121295620
135237	33049208
135242	10033604717
135244	10024239266
135245	100012790140
135246	100012822863
135247	100051972451
135249	10014053716
135250	200004367264
135253	32066168
135254	32116966
135255	100012771193
135256	100012825981
135257	10070124271
135258	422000122207
135260	10009794746
135261	100023405370
135262	200000780989
135263	10008066599
135264	10023234962
135265	10014024269
135266	200003119932
135267	38008636
135268	10013994331
135269	100071479121
135271	10024312547
135272	10023652483
135275	10032776616
135277	100023300936
135279	10090239806
135280	10023437975
135281	10008043899
135282	100032283532
135283	10024043336
135286	4510728652
135287	200003025656
135288	10008757542
135290	50103785
135293	10007101034
135294	11078694
135295	516249
135296	77095095
135297	100062308614
135298	202109662
135299	10002667618
135300	72186
135304	60032504
135305	10090317463
135306	10024041448
135307	10070745651
135308	1775079351
135309	100071399485
135311	100023247059
135313	23101934
135314	10013315225
135315	10013528568
135316	121004229
135317	10006865914
135318	100071406083
135320	10070004907
135323	100041099059
135327	100012774900
135328	100091437003
135330	200004488369
135332	200004215712
135334	200000315001
135335	100071498316
135336	10014561483
135337	100081310950
135338	200003286398
135339	200004057767
135340	10090376178
135341	422000101602
135342	100012833519
135343	100062559477
135345	100032256293
135346	100012750133
135347	10007600963
135348	10070767316
135351	10070768027
135353	10007315226
135359	235055137
135361	10013817618
135362	10013816454
135363	100091602389
135364	10090041958
135365	100121288104
135366	3040048221
135367	100051949562
135368	200004362909
135372	200003677498
135374	10024230116
135375	200003468878
135376	2007014503
135382	200000204698
135383	10013953199
135385	100052102521
135386	10008056446
135387	41215857
135389	10023851851
135390	2465158723
135393	100032307082
135394	100041153933
135395	10013291766
135401	200003413985
135402	200000583621
135403	83202223
135404	10023617355
135407	68115921
135409	200003367198
135412	200000074661
135414	766301370
135419	200001538608
135423	4510727547
135427	200002835222
135432	100062387483
135433	10013963295
135436	100023417475
135437	200004335493
135438	10012857343
135443	10034852306
135444	200001393458
135445	10003420800
135448	10013406525
135449	100071408870
135455	100012791256
135457	100012846509
135458	10013962583
135459	10032931078
135460	100071346921
135466	10013309226
135467	100062585348
135469	10002294399
135472	10034922627
135475	40075128
135476	40072872
135477	40075126
135478	40071752
135479	40075130
135480	100051954508
135481	40071759
135482	12172285
135483	10090063910
135484	100121340690
135486	200001303081
135490	10009205505
135491	10014065459
135496	100071403719
135497	42192210
135498	10034037989
135499	10006580577
135500	10006580308
135503	10090225899
135504	100012692695
135505	100012823299
135506	10023963731
135507	200121478
135508	10090075315
135514	100091599790
135516	100071459702
135518	10008536510
135522	10008542611
135523	100121393114
135524	77167956
135525	10000104740
135526	100011464374
135528	200003641146
135529	10013679631
135531	217120496
135533	2465159496
135534	10003974010
135535	207038510
135538	100071419608
135539	100081190145
135541	10013245659
135542	100071402301
135544	100052207535
135545	200001489812
135546	100051984593
135547	10006581609
135548	10006626887
135550	100062306635
135551	72679873
135552	100062423668
135553	148037502
135555	10008677160
135559	100022956984
135562	200003986923
135564	235058304
135565	235017114
135566	100062609293
135567	100012596714
135568	100091521551
135569	10024031354
135573	10023983670
135575	109368
135576	200000904514
135577	10012065245
135580	10010319945
135581	199613
135582	452070952
135583	100032277223
135584	200003468849
135585	10034898681
135587	10023219013
135588	100023517280
135591	10024091170
135594	10006914554
135595	38004514
135596	200000930999
135597	161750
135598	10024007904
135599	32045764
135600	202138483
135601	100030955160
135606	100110795047
135607	10014104987
135612	30126043
135616	217055165
135617	10032933128
135619	10014491109
135620	100110733871
135621	10008706632
135622	45080919
135624	394037796
135627	100091497399
135628	10024440867
135629	100062517546
135630	200000538016
135631	100081268220
135632	100110734347
135633	10090622831
135634	100110723219
135635	200003230725
135639	45129090
135648	10070869255
135649	10009974536
135650	100091575651
135651	100091452605
135652	100091628052
135653	100091452167
135654	100022913770
135658	100032222598
135659	10023363542
135661	10024416086
135662	200002593562
135663	261374
135665	10024312017
135666	10013816454
135669	100032254092
135671	24246
135672	10024614718
135674	100051966599
135676	100023342238
135677	100022920306
135679	11099105
135683	100021171230
135684	200003828942
135685	200001383398
135686	10013050102
135688	100071419608
135689	100091484089
135690	100062643889
135691	100062227601
135693	14002366
135694	10008983183
135695	100091421303
135697	667595
135700	10024223078
135701	100121361639
135719	10070711845
135720	422000120552
135721	200002529794
135725	10000870438
135726	200082921
135727	100121250154
135728	10003810342
135729	34140662
135731	200001038649
135732	200002730386
135733	10090695655
135735	10008800980
135741	10013314758
135743	100052203770
135744	60029213
135745	100062237844
135746	10009675316
135747	200154896
135748	10091116681
135749	100012808869
135750	83234838
135757	10090528977
135760	100062341127
135761	100032287717
135765	10008620928
135767	100032288450
135769	100071403955
135770	100012838184
135771	72153600
135772	100091448641
135774	10023373303
135775	200000117756
135776	100071403523
135777	100110744428
135779	274495
135780	260711
135781	14112
135786	10014535889
135787	200000128521
135788	10014528629
135789	100071403193
135790	10014527729
135795	23068881
135796	40076724
135797	10090041408
135798	100052102521
135801	5870044636
135804	10014606518
135807	40076899
135808	10023373430
135809	100062238454
135810	100023249697
135811	10014056249
135812	100023219561
135813	200004795589
135815	10090224293
135816	200003440349
135817	10033034816
135818	45062394
135819	100081227615
135820	10014457405
135823	100062528030
135825	100032072003
135826	10022962106
135827	665501
135830	10009325807
135832	10014264196
135835	10008321047
135838	100110805041
135840	100062313986
135841	100012855789
135842	10024090109
135843	10023234960
135844	10022939253
135847	11077680
135852	10070768895
135853	10070769300
135854	10022830040
135856	10023177153
135857	100121233706
135858	2465188777
135860	10070374800
135861	10090977750
135862	10090368232
135864	100012711970
135865	10090404766
135866	10090977825
135867	201065
135868	10013963449
135870	25099240
135872	339963
135873	10024422104
135874	10090240645
135875	77047389
135876	10023340241
135877	42032848
135878	45088585
135879	766340152
135880	200003968300
135881	10023987545
135885	100062349170
135886	10024651324
135887	200010019915
135888	10008671585
135890	148030156
135892	2007007847
135893	68157699
135895	100091588339
135896	2007011798
135897	100091587949
135898	100071441703
135899	10003626466
135900	24139416
135903	10014202950
135904	200004346368
135906	100062580346
135907	100071478751
135910	200001465502
135911	100071449009
135913	100121274571
135930	10070639875
135933	10024625725
135934	100052098863
135935	72699149
135936	100012750549
135938	10034170798
135939	10000451619
135940	36046763
135941	10014508756
135942	100051963305
135943	648070
135944	570088
135945	10024010030
135946	100081337894
135947	100071399351
135950	452073219
135951	100022918377
135952	10004679348
135953	100062495166
135955	100022910696
135956	100071548587
135957	100091464335
135958	207016249
135959	45228
135960	100091632047
135961	63154429
135962	60027958
135963	100051983541
135964	100062388557
135965	1775041088
135966	100032145178
135969	72651487
135971	100071401168
135973	202025745
135974	202025745
135979	32056794
135980	10090764338
135981	10070921203
135983	100071405284
135985	10022846672
135987	10014612261
135989	6179228
135993	77247446
135994	200000545083
135996	10090874330
135998	10009213421
135999	100062609283
136000	10022993933
136003	100012756743
136004	100023044131
136005	63163205
136006	100032268732
136008	100062427871
136009	100062425296
136010	100062421995
136011	100062440860
136012	100062423272
136013	100062436824
136015	10008313945
136016	100121231137
136023	10008056695
136024	148046123
136027	422000121667
136028	100065565
136029	100022999969
136032	200000848672
136041	10024431636
136042	100052108651
136043	100071496336
136044	100032248776
136046	200002814899
136048	63048394
136049	63162935
136051	63181328
136052	10008993311
136053	100071441677
136054	100023345258
136055	100023535566
136056	42125415
136058	10091168781
136059	200004215712
136060	100052204285
136061	100071398782
136062	38154524
136065	100062585348
136066	577294
136068	10090043805
136070	100041158831
136071	100032006354
136073	10009319483
136074	10014281824
136076	10024416230
136077	200003440890
136078	100062457467
136079	10070746602
136080	10024414599
136081	10024062080
136083	200004165766
136084	6179353
136085	100080995903
136086	100012722970
136087	10070408651
136089	10090241064
136091	10008766316
136094	10090365804
136096	6173745
136099	10010685984
136102	3455015782
136103	100022279346
136104	100023401494
136105	10090240525
136106	10010663569
136107	44054862
136108	44051900
136109	83083507
136111	88516
136112	100062532904
136114	10090019044
136115	422000122397
136117	10091475255
136118	38298095
136119	38298064
136120	100041059114
136121	200000430539
136125	10013449864
136127	100032236987
136128	10013772213
136129	6192911
136133	200004774071
136134	100071487390
136135	100012560238
136136	394028144
136137	10008316319
136138	5300025018
136139	10034524814
136140	83230106
136141	39087555
136142	100041062783
136143	100012474675
136144	10003380807
136145	3455137032
136146	100110783056
136147	207076723
136148	422000121668
136152	100071446141
136153	25109309
136154	100071543892
136155	100041164059
136156	100062457625
136157	207178972
136158	100071495209
136162	10033417619
136163	10024090631
136164	22258885
136166	100041167035
136169	200001465502
136170	25040006
136172	34147310
136173	100091478649
136175	100062289416
136176	10014177408
136178	10024091168
136179	10022916232
136180	10090819730
136182	100071406047
136183	100121070432
136184	100012603222
136185	100012809277
136186	2630110244
136187	100091566131
136189	200002730451
136191	100023405408
136192	11078604
136193	10002701585
136194	100032119680
136195	100091469859
136197	100062558283
136198	100051940904
136199	10007315976
136200	10023929660
136201	15103284
136202	100091527194
136203	200001209636
136204	100091614081
136206	100041089631
136207	10024645811
136208	100023310201
136209	100032011122
136211	10035185592
136212	100071393420
136213	100071430596
136214	200003276061
136217	10008519582
136218	100021033608
136221	10090430669
136222	40077007
136223	100012728284
136225	100022917735
136226	100020670490
136230	100011445327
136231	202077993
136232	200001383039
136235	100032276533
136238	38112437
136241	10090627258
136243	24015601
136247	10002011297
136251	10012860303
136252	103000360
136255	10013329745
136259	10007599327
136261	10024243153
136263	200130576
136265	100022891713
136266	100091534869
136267	10034916216
136268	11035837
136269	10090880284
136270	200002527704
136271	200002509551
136272	100091578166
136273	100012836362
136275	25065429
136277	11079530
136278	200002856363
136279	100012602151
136280	10000268182
136281	100023528723
136282	10002212184
136283	83128305
136285	10008819475
136286	100062375039
136287	100041034361
136288	100023385680
136289	200000932963
136290	200096027
136292	10022852457
136293	10008545292
136295	30069571
136296	100121360082
136297	100012710318
136298	200003449057
136300	10034879393
136301	100052102780
136302	100062292855
136303	100071552906
136305	100062376278
136306	200004488047
136307	310027569
136308	200020023
136309	200003468831
136310	100071401263
136311	100121177485
136312	100041030323
136313	44022498
136314	100091581826
136315	10008518486
136316	200001368823
136317	10034879953
136318	10090526361
136319	100081192909
136320	200003825937
136322	10023129552
136323	100032002335
136324	100062376597
136325	200004267358
136326	72566331
136327	207190889
136328	200004267358
136329	10091099415
136330	100022924029
136331	100052092018
136332	10000144882
136333	100071401420
136334	100022922019
136335	100121177946
136337	100062392022
136338	100062361338
136339	10000144882
136340	100012822429
136341	100023403901
136342	10012154164
136343	72314588
136344	100062293053
136345	100081197001
136347	100071339678
136348	4510139236
136349	200000962881
136350	10013809191
136351	100062313197
136352	4510701197
136353	100121231616
136354	100032254092
136355	10003626226
136357	10003949765
136358	10006509849
136359	200000540995
136360	100032027026
136361	10002891565
136362	200001429629
136364	100022999679
136365	10003512461
136366	100041042213
136367	10004741499
136368	100040831466
136369	100022920305
136370	100121344608
136371	2007007124
136374	200002617425
136375	100052042265
136376	100012853037
136377	100012800597
136378	100012710914
136379	100062560536
136380	100041063858
136381	100012621092
136382	100062281955
136383	100041026371
136384	100041030006
136385	100062283041
136386	10024089561
136387	100091537054
136388	100041051924
136389	100121322321
136390	10022974002
136391	100121331825
136392	72350242
136393	200000677176
136394	63154428
136395	100012558538
136396	148023171
136398	100091510005
136399	200002637086
136400	100060044199
136401	100062575044
136402	200163324
136403	2007011265
136404	2007004900
136405	10009582816
136406	100071447245
136407	10023629495
136409	38027855
136411	42086838
136412	100091429998
136413	200001421082
136414	100031670885
136415	100032082787
136416	100091489720
136417	100062594177
136418	200110196
136419	100081078097
136420	100081267650
136421	39092347
136423	10090784403
136430	200000781310
136431	10023599574
136432	422000121666
136435	100052163976
136438	10013331966
136439	452072736
136441	10023912740
136442	100091410749
136443	100091578170
136444	200001249760
136445	12141083
136447	10002462937
136448	310000377
136449	310062469
136450	200000524408
136451	100110805041
136453	10090538355
136454	25117697
136455	200000962006
136456	100062395978
136457	310066407
136458	10070446231
136459	100071398998
136462	63108235
136463	100091611309
136464	100022900479
136465	10033155886
136466	10013149314
136467	100022900922
136469	100121278274
136470	100080996327
136471	100081211738
136474	100121234951
136475	100080994555
136477	100032254662
136478	10007254748
136480	200001475629
136481	2630178939
136482	10033094244
136484	10033199710
136485	100032023782
136486	45064837
136487	45065393
136488	100032140328
136489	28020901
136490	100091578167
136492	10003503030
136493	100041037096
136494	100041036051
136495	100041037037
136497	100052005894
136498	100012700763
136499	10013773677
136500	10010443436
136501	100062284711
136502	83071739
136503	100012472417
136504	34008128
136507	100071399680
136509	48128567
136511	83099179
136512	310076550
136515	100091527395
136516	452072404
136517	100022891942
136518	100012771655
136519	100023034952
136520	10001130754
136521	100081267652
136522	200003982320
136523	100041027867
136524	200002930689
136525	100110809560
136526	100110760843
136527	10013392598
136528	200004488878
136529	33037048
136530	10008627327
136531	100062355153
136532	10009555304
136533	100041030334
136535	5870024732
136536	10000023970
136537	235032475
136539	100081196656
136540	100022892370
136541	100081310607
136542	100032153069
136543	200000990833
136544	10007241313
136545	100023390693
136547	10035038240
136548	74057291
136549	3455124049
136550	100080997318
136551	100022900369
136552	100081209847
136553	100012825819
136554	10034170485
136555	200002466589
136556	100041168385
136557	100041168531
136558	100041169463
136559	10000799336
136560	100081213240
136561	100041035325
136562	100041035605
136563	10032962537
136564	200001222449
136565	200001222449
136566	10014056249
136567	10001207349
136568	100041169513
136569	100041035231
136570	10034900923
136571	100062627471
136572	10001210075
136573	100041030614
136574	100041095791
136575	10003910635
136576	10033424402
136577	100091599551
136578	100121372983
136579	100091600753
136580	10003186589
136582	200003717570
136583	100062561304
136584	100062303868
136585	100062281256
136586	100022894311
136587	100071501478
136588	100041156550
136589	100071455453
136590	100071416707
136591	100032023686
136592	100071433743
136593	100012711764
136594	200000897868
136595	100071502316
136596	100041154595
136597	100041023322
136598	100041024927
136599	10011847857
136600	100023215815
136601	10013409922
136603	100062585960
136604	100051997020
136605	200004636200
136606	10001116304
136607	148031716
136608	100081259526
136609	200003634749
136610	10002597555
136611	100121326166
136612	100041042439
136613	63154404
136614	10007793952
136615	100023057959
136616	32097785
136617	100052247268
136618	90204760
136619	100071552158
136620	100071554505
136621	5870095649
136622	100071467264
136623	100121259555
136624	200002777175
136626	100041064352
136627	100032276637
136628	3040010995
136629	100032047095
136630	10014607845
136631	100023412473
136632	100121386360
136633	63163152
136634	100032005408
136635	100041169086
136636	200004214443
136637	14015857
136638	100041041998
136640	200010015311
136641	100062505674
136642	100091430848
136643	100062342641
136644	100022891716
136645	100012570567
136646	100041130516
136647	200000849533
136649	100041047288
136650	200004213739
136651	200002142837
136652	200001063792
136653	200002988173
136654	100062523784
136655	100012598969
136656	202025803
136657	100062213847
136658	200159941
136659	100041054030
136660	100080992598
136661	100012688834
136662	44022499
136664	100052205540
136665	10000810786
136666	200004487232
136667	10024435563
136668	100041061507
136669	46253374
136670	10034158835
136671	100110801690
136672	100052207476
136673	100041043368
136674	83106659
136675	10006628148
136677	10002596403
136679	25095464
136680	3455145450
136681	3455144326
136683	100110739892
136684	766255525
136685	100032213452
136686	38155950
136708	24119045
136709	100022900477
136711	100023033574
136712	100081320810
136713	100081252208
136714	100023536675
136715	10009590883
136716	10023289536
136717	10003519318
136718	100052091948
136719	100062541207
136720	100022920147
136721	100091512745
136722	24070182
136723	100081093574
136724	100032131053
136725	200002679286
136726	100081281270
136727	200003717871
136728	100052209156
136729	10006915366
136730	25017750
136731	10009273129
136732	100110729240
136733	200000849530
136734	100091432416
136735	38183095
136736	100051941356
136737	12141186
136739	10014354032
136741	4510733182
136742	10024269205
136743	10090241057
136744	10034162334
136745	10014568456
136746	10090633715
136747	217039250
136750	34006525
136751	100062434932
136752	40021693
136753	200002893262
136754	100032072003
136755	10007099407
136756	5870032136
136757	100091458904
136758	100091479886
136759	10009582388
136760	100041158654
136761	200002600795
136762	10023782942
136763	200000344213
136764	100121371627
136765	10022783160
136766	100081005735
136767	200004488793
136768	100023422678
136769	100022905004
136770	200002978471
136771	100081167846
136773	100071348314
136774	100041065554
136775	100091414875
136776	200004267231
136777	100071348684
136778	100071483159
136779	100012808923
136780	42070560
136781	100081324618
136782	10008620009
136783	100041067567
136784	10008820649
136785	5870021323
136786	100071400268
136787	5870047958
136788	100052040252
136789	5870087159
136790	100032089381
136791	100041065365
136792	25097621
136793	100032245607
136794	100062375806
136795	200004014024
136796	5870039424
136797	5870062823
136798	5870079471
136799	5870116236
136800	5870051493
136801	10090425643
136802	10090708584
136803	200002622997
136804	10001148438
136807	5001075
136808	10003975400
136809	100023404807
136810	38273852
136813	38273856
136814	10000158235
136815	100071483394
136819	10014008453
136821	100091542028
136824	3455144665
136825	422000111053
136826	72551535
136827	100091506439
136828	100062329167
136829	100081214729
136830	201404
136831	10090526263
136832	33037066
136833	10007048575
136834	100091486756
136836	100110750403
136838	100110750927
136839	30518230
136840	100071314396
136841	100041114972
136844	25118292
136847	100062545662
136848	250001693
136849	100121323967
136850	100040809200
136851	100041172267
136852	100041204547
136853	10023650063
136854	100091592229
136855	100091442478
136856	24062996
136857	100081182654
136858	10004795651
136859	44030622
136860	200002926837
136861	100091432686
136862	100041031413
136863	100091442479
136864	44096394
136865	200004791101
136866	200004791101
136867	100041037527
136868	100091596894
136869	100041030199
136870	235036995
136871	100032089455
136873	10090884099
136874	100121373995
136875	100091433415
136876	310065924
136877	10013905585
136878	3040043087
136879	200002931262
136880	10013472899
136881	10007788044
136882	100071470179
136883	100023306565
136884	766258147
136885	100071553975
136886	100031688993
136887	200004213272
136888	100062355107
136889	200002546380
136890	100121273454
136891	14039139
136893	200004064318
136895	42164583
136896	100052209705
136897	10000830712
136898	100121267091
136899	100081288177
136900	100012540286
136901	100081290125
136903	1710031279
136904	100091442483
136905	100052068255
136906	100062318655
136907	100071400762
136908	100071484478
136909	100071401206
136910	100023553704
136911	10070787551
136912	100041043239
136913	250050990
136914	5870040740
136915	10003616535
136916	10002701371
136917	10009323817
136918	100091508197
136919	10032961602
136920	100022891854
136921	100052018297
136922	10013904765
136923	200003717866
136924	100121262209
136925	100121277739
136926	30068601
136927	100120708495
136929	10090864113
136930	2465162167
136931	200004214182
136932	100023249721
136933	100071404582
136934	10090503999
136936	100052109590
136937	100071403962
136938	200030945
136940	10023599574
136941	10022882702
136942	100071419608
136943	100110784980
136944	10090319407
136947	22250004
136948	15020186
136951	100081318961
136952	207016020
136954	10090304013
136957	10090526705
136958	100032089905
136959	200001581690
136960	10022846186
136961	100032201158
136962	10002330437
136963	10023031737
136964	100081277861
136965	200000334292
136966	100121174396
136967	100091439509
136968	100032081686
136969	200004673873
136970	250029393
136971	100110740194
136972	10070082332
136973	100081155430
136974	10000158445
136975	11085798
136976	100032143733
136977	100091436151
136978	10008999746
136979	100071402731
136980	10022787366
136981	100121344833
136982	200004482747
136983	10000831254
136984	200001122382
136985	10022838409
136986	100071467051
136987	100012692257
136988	200002723585
136989	100110750973
136990	100091503776
136991	10023388350
136992	10000157382
136994	100071401228
136995	100052020069
136996	100041057521
136997	100012548051
136998	100091571994
136999	200002682290
137000	24051020
137001	63154516
137002	100081260600
137003	100062363048
137004	100052196612
137005	10090497151
137006	100022894310
137007	100071401339
137008	200003823527
137010	10002332990
137011	63182350
137012	100041037759
137013	100091451479
137014	10007099443
137016	6145598
137019	10013890133
137020	200004425557
137021	100110810337
137022	100110751803
137023	10000488698
137024	10000488698
137025	10012110738
137026	10012097873
137027	200000998099
137028	10002293930
137029	100091600956
137030	100091600001
137031	200004337908
137032	10003626226
137033	200003109347
137034	100071440043
137035	100023250902
137036	100052041768
137037	100062507653
137038	200001050871
137039	100012743148
137040	10033424301
137042	10003082054
137043	100071470463
137044	10024452098
137045	10024452098
137046	100071416678
137047	100071440725
137048	100091432417
137049	100032143056
137051	100121275520
137052	25060707
137053	100071418508
137054	100091585806
137056	100091443229
137057	100121341118
137058	10003710971
137059	10009409806
137060	100023066821
137061	25014200
137062	17202
137063	22168468
137064	10007951123
137065	72673743
137066	100051984593
137067	10003616532
137068	35237
137069	10013152112
137070	10013152112
137071	200000678007
137072	100091430944
137073	10023975792
137074	10004837840
137075	100023038323
137077	100023415983
137078	10091101204
137079	100071399351
137080	100041072783
137081	200004262931
137082	100091524067
137083	72034154
137084	10008066598
137085	100032276101
137086	100032143465
137087	100032265049
137088	10034922990
137089	10023963766
137090	100081248681
137091	100081184300
137092	2630116772
137093	100023572074
137094	207178762
137096	100062416365
137097	10013882848
137098	10013212495
137099	10012012057
137100	100032227164
137101	10000833681
137102	200004328341
137103	100032227165
137104	200000962877
137105	10024140771
137106	544454
137107	100110733148
137108	200001063598
137109	10090661035
137110	100081182673
137111	10033048426
137112	3040036874
137113	10008489215
137114	100022907702
137115	100032049102
137116	200002966354
137117	10023267584
137118	30057745
137119	200000900015
137120	100032054860
137121	100022894465
137122	100110751086
137123	100121255170
137124	100041036423
137125	100062533716
137126	100041236080
137127	100012821056
137128	100062647327
137129	100062531328
137130	42054247
137131	200206284
137132	10003812223
137133	100012727743
137134	100091568815
137135	10006512718
137136	100062622098
137137	100062359566
137138	10011861888
137139	10003029067
137140	100121364448
137141	100032028997
137145	10033420661
137146	394030970
137147	10004843744
137148	63163365
137149	100121244723
137151	100052016555
137152	100091429518
137153	10034119343
137154	100062379926
137155	100071484958
137156	100081158550
137157	34069887
137158	100032108007
137159	100032100404
137161	200003736163
137162	100121348140
137163	200000758081
137164	100032224163
137165	10014008950
137167	200003628061
137168	100071440730
137169	100081198550
137170	100032048899
137171	42053395
137172	10023388291
137173	100121259554
137174	30515971
137175	30506534
137176	100041036322
137177	10002294272
137178	10002293400
137179	100091657014
137180	10009756981
137181	5156776
137182	10009161931
137183	100041027442
137184	10034860905
137185	200003221407
137186	200003223041
137187	10000143416
137188	100091461836
137189	100023213839
137190	10026657586
137191	100121343386
137192	250022469
137193	30515151
137194	200002682828
137195	100022916554
137196	10090080906
137197	100021409650
137199	100021247291
137200	11079600
137201	100032248093
137202	250061995
137203	30030777
137204	10070262845
137205	100110759152
137206	100041168164
137207	200004328335
137209	10023031897
137210	10014058938
137212	158717
137213	100032248791
137214	100091537607
137215	100081280494
137216	100022895468
137217	10022846705
137218	200001909908
137219	100081186493
137220	100091600503
137221	12140962
137222	100110750069
137223	100041022282
137224	10013905977
137225	100071402104
137226	100091590616
137227	200000534695
137228	100041031477
137229	100062529242
137230	100121338117
137231	100071488669
137232	100062275193
137233	100023215512
137234	10070413998
137235	100071400203
137236	100071400085
137237	33036697
137238	200004057840
137239	100062648722
137240	100091441568
137241	100091471025
137242	100022891266
137243	42046463
137244	10070004907
137246	200000997398
137247	100091601125
137248	10000148256
137249	10014614055
137250	200000534735
137251	100110732627
137252	100110737972
137253	10090661035
137254	100110811872
137255	100121232076
137256	100081174019
137257	100041151941
137258	100041022675
137259	200000848815
137260	100091431567
137261	766027954
137262	45059189
137263	100062472253
137264	10009419678
137265	10026657585
137266	100121235066
137267	100081225469
137268	100032225551
137269	100110802029
137270	100081155505
137271	10090024483
137272	100071575496
137274	10013664098
137277	10090678637
137279	10013637681
137280	100081184929
137281	310054342
137282	100032161216
137284	200001268129
137285	250015407
137286	100041095587
137287	100081319100
137288	100081255789
137289	100012798163
137290	10014610762
137291	10000860664
137292	200001121702
137293	100062504269
137294	100012736937
137295	200000484584
137296	200004064382
137297	41104112
137298	200004482911
137299	128030723
137300	24032380
137301	100012827308
137302	100071247152
137303	200220704
137304	100041053502
137305	100091519387
137306	100052015925
137307	10024216334
137308	200002920401
137309	77003485
137310	100091578168
137311	2630129967
137312	100091578602
137313	30006547
137314	100062339447
137315	100062527989
137316	10091607696
137317	200003507468
137318	10008313945
137320	10090977505
137321	10090646290
137322	100012778387
137323	10033623020
137324	100081194909
137327	10002214699
137328	100022999969
137331	34136526
137333	5127180
137335	10006576581
137336	10013129100
137337	10006742170
137338	10003963521
137339	100081153684
137340	10023897048
137341	100052043893
137342	100012846802
137343	10013778649
137344	766240830
137345	100062455021
137346	100071417175
137347	10006741810
137348	10001280958
137349	10013449356
137350	10010739511
137351	10033098046
137352	83131927
137353	10033579377
137354	15085125
137355	766335767
137356	200001578885
137357	100121366390
137358	100032045137
137359	100012611215
137360	10022985004
137361	200202289
137362	100032187948
137363	11027618
137364	200003141654
137365	10008546272
137366	10090525340
137367	100032039332
137368	10011846068
137369	100110727501
137370	100062416364
137371	200001183597
137372	10033202633
137373	10009409549
137374	200007343
137375	200001306620
137376	44018933
137377	10000168252
137378	100091597347
137379	100022894062
137380	10011847837
137381	200000267289
137382	100121244897
137383	72369687
137384	200003095890
137386	200131283
137387	100121368976
137388	200035306
137389	200000899518
137390	90143059
137391	10010164227
137392	10010179445
137393	10090549830
137394	11083937
137395	200000998992
137396	100023216288
137397	200002532965
137398	200002963272
137399	83113383
137400	10090226403
137401	100032039785
137402	10000077714
137403	100062406992
137405	200000266855
137407	100023034250
137408	10009419369
137409	3040011176
137410	100121255164
137411	10014608085
137412	10003597224
137413	200003397910
137414	100021346460
137415	10023975792
137416	100062485998
137417	100022924223
137418	100023582962
137419	100091500370
137420	100032004788
137421	10070886914
137422	100062646370
137423	100022920014
137424	83157753
137425	200001402844
137426	10090512474
137427	100091577501
137428	3040019453
137429	100091473639
137430	100023225523
137431	100091557925
137432	200004478222
137433	100091503897
137434	100091421303
137435	310072998
