Group UID,Group ID,Group Name,Companies House Number,Group Type (code),Group Type
3397,TR01036,"Hermitage Academy Trust, The",07559614,10,Single-academy trust
3399,TR01037,Herne Bay High School,07498923,10,Single-academy trust
3400,TR01038,Herons' Moor Academy Trust,08141361,10,Single-academy trust
3402,TR01040,Hertswood Academy,07992852,10,Single-academy trust
3404,TR01042,Heston Community Academy Trust,07964015,10,Single-academy trust
3405,TR01043,"Heyfordian School Trust, The",07926597,10,Single-academy trust
3406,TR01044,"High Arcal School Academy Trust, The",07817806,10,Single-academy trust
3407,TR01045,"High School for Girls, Gloucester",07538730,10,Single-academy trust
3408,TR01046,Higham Lane School,07849858,10,Single-academy trust
3409,TR01047,Highams Park Academy Trust,07738801,10,Single-academy trust
3411,TR01049,"Highcrest Academy, The",07633379,10,Single-academy trust
3412,TR01050,Highdown School and Sixth Form Centre,07398941,10,Single-academy trust
3413,TR01051,Highfield Infants' School,08632733,10,Single-academy trust
3414,TR01052,Highfield Junior School,08657831,10,Single-academy trust
3415,TR01054,Highnam C of E Primary Academy,07701920,10,Single-academy trust
3416,TR01055,Highsted Academy Trust,07348116,10,Single-academy trust
3417,TR01056,Highwoods Community Primary School,08446789,10,Single-academy trust
3418,TR01057,Highworth Grammar School Trust,07425374,10,Single-academy trust
3419,TR01058,Highworth Warneford School,07660247,10,Single-academy trust
3420,TR01059,Hilbre High School Humanities College,08075363,10,Single-academy trust
3421,TR01060,Hillcrest Early Years Academy Limited,07980317,10,Single-academy trust
3422,TR01061,Hillcrest School and Sixth Form Centre,07744525,10,Single-academy trust
3423,TR01062,"Hills Academy, The",08434199,10,Single-academy trust
3424,TR02879,Hillstone Primary School,09108745,10,Single-academy trust
3425,TR01063,Hilltop Junior School,07711826,10,Single-academy trust
3426,TR01064,Hillview School for Girls Academy Trust,07698506,10,Single-academy trust
3427,TR01065,Hillyfield Primary Academy,07470621,10,Single-academy trust
3428,TR01066,Hinchingbrooke School,07732319,10,Single-academy trust
3429,TR01067,Hinchley Wood School,07886416,10,Single-academy trust
3433,TR01071,Hitchin Boys' School,08286295,10,Single-academy trust
3434,TR01072,Hitchin Girls' School,07697117,10,Single-academy trust
3435,TR01073,HLHS Academy Trust Limited,07657998,10,Single-academy trust
3436,TR01074,Hobart High School (Academy Trust) Limited,08347874,10,Single-academy trust
3437,TR01075,Hockerill College Academy Trust,07488870,10,Single-academy trust
3438,TR01076,Hockley Heath Academy Trust,08104539,10,Single-academy trust
3439,TR01077,Hodgson Academy,07604183,10,Single-academy trust
3440,TR01078,Holbrook Academy,07654882,10,Single-academy trust
3442,TR01079,Holland Park School,08588099,10,Single-academy trust
3443,TR01080,Holley Park Academy,08158718,10,Single-academy trust
3444,TR01081,Hollingworth Academy Trust,08314692,10,Single-academy trust
3445,TR01082,"Holly Hall Academy, The",07673775,10,Single-academy trust
3446,TR01083,"Hollyfield School, The",07794825,10,Single-academy trust
3447,TR01084,Holmer Church of England Academy,07850551,10,Single-academy trust
3448,TR01085,Holmer Green Senior School,07827237,10,Single-academy trust
3449,TR01086,Holmes Chapel Comprehensive School & Sixth Form College,07711928,10,Single-academy trust
3450,TR01087,Holmes Chapel Primary School,08587865,10,Single-academy trust
3451,TR01088,"Holt School, The",07661205,10,Single-academy trust
3452,TR01089,Holy Cross Catholic Primary Academy,07696114,10,Single-academy trust
3453,TR01097,Holy Cross Catholic Primary School,07696905,10,Single-academy trust
3454,TR01090,"Holy Cross School, The",07966826,10,Single-academy trust
3455,TR02694,Holy Family Academy Trust,08954620,10,Single-academy trust
3456,TR01091,Holy Family Catholic Academy,08623002,10,Single-academy trust
3459,TR01094,Holy Family Catholic Primary School,08139885,10,Single-academy trust
3461,TR01096,Holy Rood Catholic Primary School,07697045,10,Single-academy trust
3462,TR01098,Holy Trinity CE Primary Academy (Handsworth),08612065,10,Single-academy trust
3463,TR02269,Holy Trinity Church of England Academy,08045401,10,Single-academy trust
3465,TR03032,Holy Trinity Church of England Primary Academy,07743627,10,Single-academy trust
3466,TR01099,"Holy Trinity Primary School, A Church of England Academy",08105758,10,Single-academy trust
3467,TR02948,Holy Trinity School Academy Trust,07953354,10,Single-academy trust
3468,TR01100,Holyhead School,07698296,10,Single-academy trust
3469,TR02919,Holyport College,07930340,10,Single-academy trust
3470,TR01101,Holyrood Academy Trust,07341523,10,Single-academy trust
3471,TR01102,Holywell Church of England Academy,08224216,10,Single-academy trust
3472,TR01103,Holywell Primary School,08150822,10,Single-academy trust
3473,TR01104,Homewood School & Sixth Form Centre,07736448,10,Single-academy trust
3474,TR01105,Honeybourne First School Academy,08496781,10,Single-academy trust
3475,TR01106,Honiton Community College Academy Trust,07665387,10,Single-academy trust
3476,TR01107,Honiton Littletown Primary Academy Trust,07851471,10,Single-academy trust
3478,TR01109,Hooe Primary Academy Trust,08319686,10,Single-academy trust
3479,TR01110,Hook-with-Warsash Church of England Academy,08153776,10,Single-academy trust
3480,TR01112,Hope Valley College,07697177,10,Single-academy trust
3481,TR01113,Horbury Academy Trust,08139427,10,Single-academy trust
3482,TR02675,Horbury Bridge St Johns Academy Trust,07966187,10,Single-academy trust
3486,TR01116,Horrington Primary School,08441991,10,Single-academy trust
3487,TR01117,"Horsell Village School, The",08622047,10,Single-academy trust
3488,TR01118,Horsforth School,07849654,10,Single-academy trust
3489,TR02641,Hotwells Primary School Trust,08920557,10,Single-academy trust
3490,TR01119,Houghton Kepier Sports College Academy Trust,07693870,10,Single-academy trust
3491,TR01120,Hounsdown School,07687770,10,Single-academy trust
3499,TR01124,Huish Episcopi Academy,07341553,10,Single-academy trust
3504,TR01127,Humberston Park Special School,07685660,10,Single-academy trust
3508,TR01130,Humphrey Perkins School,07819429,10,Single-academy trust
3509,TR01131,Huncote Community Primary School Academy Trust,08076310,10,Single-academy trust
3510,TR01132,Hungerhill Academy Trust,07939747,10,Single-academy trust
3512,TR01134,Huntcliff Academy Trust,07897108,10,Single-academy trust
3513,TR01135,Huntingtower Community Primary Academy,08466505,10,Single-academy trust
3514,TR01136,Hurst Primary School,08657975,10,Single-academy trust
3515,TR01137,Hurstmere School,07654127,10,Single-academy trust
3516,TR01139,Hurworth School Limited,07533271,10,Single-academy trust
3517,TR01140,Huttoft Primary School (Academy),08177181,10,Single-academy trust
3518,TR01141,Hutton All Saints' Church of England Primary Trust,07848566,10,Single-academy trust
3519,TR01142,Huxlow Science College,07982740,10,Single-academy trust
3520,TR01143,Ibstock Community College,08135574,10,Single-academy trust
3521,TR01144,Icknield High School,07831395,10,Single-academy trust
3522,TR02670,Idsall School,08976748,10,Single-academy trust
3523,TR01145,Ilkley Grammar School,07663864,10,Single-academy trust
3524,TR03040,Immaculate Conception Academy Trust,09269589,10,Single-academy trust
3526,TR01147,Independent Jewish Day School,07718480,10,Single-academy trust
3537,TR01153,IQRA Academy Education Trust,08623229,10,Single-academy trust
3541,TR02934,Island Community School,08265245,10,Single-academy trust
3544,TR01156,Isle of Portland Aldridge Community Academy Trust,07927423,10,Single-academy trust
3545,TR01157,Isleworth and Syon School for Boys,07962216,10,Single-academy trust
3546,TR01158,Ivanhoe College,08100518,10,Single-academy trust
3550,TR01160,James Brindley School,07844694,10,Single-academy trust
3553,TR01162,Jerry Clay Academy,07688230,10,Single-academy trust
3554,TR02699,JHS Academy Trust,08196566,10,Single-academy trust
3555,TR01163,"John Bentley School, The",07807398,10,Single-academy trust
3557,TR01165,John Colet School,07633408,10,Single-academy trust
3558,TR01166,John Donne Primary School,08791046,10,Single-academy trust
3559,TR01168,John Hampden Grammar School,07638999,10,Single-academy trust
3560,TR01169,"John Henry Newman Catholic College, The",07414011,10,Single-academy trust
3561,TR01170,John Kyrle High School & Sixth Form Centre,07465249,10,Single-academy trust
3562,TR01171,John Madejski Academy,05319170,10,Single-academy trust
3563,TR01172,John Masefield High School and Sixth Form Centre,07631985,10,Single-academy trust
3564,TR02581,John Mason Academy Trust,08786136,10,Single-academy trust
3565,TR01173,"John of Gaunt School, The",07990655,10,Single-academy trust
3567,TR01175,John Port School,07564777,10,Single-academy trust
3568,TR01176,John Spendluffe Technology College,07683660,10,Single-academy trust
3571,TR01178,"John Wallis Church of England Academy, Ashford, The",07006159,10,Single-academy trust
3573,TR01180,Joseph Leckie Academy Trust,07892678,10,Single-academy trust
3574,TR01181,Joseph Swan Academy,07950949,10,Single-academy trust
3575,TR01182,"Joseph Whitaker School, The",07772278,10,Single-academy trust
3576,TR01183,Jotmans Hall Primary School,07687947,10,Single-academy trust
3577,TR01184,Joydens Wood Infant School,07804043,10,Single-academy trust
3578,TR01185,Joydens Wood Junior School,07803743,10,Single-academy trust
3579,TR01186,Jubilee Park Academy Trust,08591050,10,Single-academy trust
3580,TR02938,Jubilee Primary School,08221258,10,Single-academy trust
3581,TR02648,Kader Academy Trust,08927009,10,Single-academy trust
3582,TR01188,Katharine Lady Berkeley's School,07696921,10,Single-academy trust
3583,TR01189,Kedington Primary Academy,08432234,10,Single-academy trust
3585,TR01191,Kelvedon Academy Trust,08403703,10,Single-academy trust
3588,TR01193,Kendrick School,07494754,10,Single-academy trust
3591,TR01195,Kenningtons Primary Academy,08187197,10,Single-academy trust
3592,TR01196,Kensington Academy Trust,04755839,10,Single-academy trust
3593,TR02880,Kensington Aldridge Academy,07702460,10,Single-academy trust
3599,TR01199,"Kents Hill Infant Academy Trust, The",07705363,10,Single-academy trust
3602,TR01201,Kesgrave High School,07681739,10,Single-academy trust
3604,TR01203,Kesteven and Grantham Girls' School Academy Trust,08133675,10,Single-academy trust
3605,TR01204,Kesteven and Sleaford Academy Trust,07804308,10,Single-academy trust
3606,TR01205,Keswick School,07664297,10,Single-academy trust
3607,TR01206,Khalsa Education Trust,07954683,10,Single-academy trust
3608,TR01207,Kibblesworth Academy,08063683,10,Single-academy trust
3609,TR01208,Kibworth High School A Community Technology College,07761713,10,Single-academy trust
3610,TR01209,Kidgate Primary Academy,08151355,10,Single-academy trust
3611,TR01210,KIF SA Limited,07306631,10,Single-academy trust
3612,TR01211,Kilton Thorpe Specialist Academy,08299166,10,Single-academy trust
3613,TR01212,"Kimberley School, The",08158732,10,Single-academy trust
3615,TR01213,King Charles I School,07969062,10,Single-academy trust
3616,TR01214,"King David High School, The",07716057,10,Single-academy trust
3617,TR01215,"King David Primary School, The",08424154,10,Single-academy trust
3618,TR01217,"King Edmund School, The",07633375,10,Single-academy trust
3619,TR01218,King Edward VI Aston School,07656224,10,Single-academy trust
3620,TR01219,King Edward VI Camp Hill School for Boys,07656262,10,Single-academy trust
3621,TR01220,King Edward VI Camp Hill School for Girls,07656265,10,Single-academy trust
3622,TR01221,King Edward VI Five Ways School,07676490,10,Single-academy trust
3624,TR01222,"King Edward VI Grammar School, Chelmsford",07563345,10,Single-academy trust
3625,TR01223,King Edward VI Handsworth School,07656363,10,Single-academy trust
3626,TR01224,King Edward VI Sheldon Heath Academy,07002160,10,Single-academy trust
3627,TR01225,King Edward VII Science and Sport College,08158225,10,Single-academy trust
3629,TR01226,"King James I Academy, Bishop Auckland Limited",07638979,10,Single-academy trust
3630,TR01227,King James's School,08164889,10,Single-academy trust
3632,TR01228,King William Street CE Primary School,08117139,10,Single-academy trust
3634,TR01230,"King's (The Catherdral) School, Peterborough, The",07464058,10,Single-academy trust
3635,TR01231,The King's Academy,04418245,10,Single-academy trust
3636,TR02933,King's College London Maths School Trust,08475184,10,Single-academy trust
3637,TR01232,Kings Langley School,08271760,10,Single-academy trust
3638,TR01233,Kings Norton Girls' School,07563329,10,Single-academy trust
3640,TR01235,"King's School Ottery St Mary, The",07560660,10,Single-academy trust
3641,TR01236,"King's School, The",07706900,10,Single-academy trust
3644,TR01238,Kingsbury High School,07819872,10,Single-academy trust
3645,TR01239,"Kingsdale Foundation, The",07407844,10,Single-academy trust
3646,TR01240,Kingsdown School,07697067,10,Single-academy trust
3647,TR01241,Kingsley Special Academy Trust,07834300,10,Single-academy trust
3648,TR01242,Kingsmead Academy,07547023,10,Single-academy trust
3649,TR01243,Kingsmead School,07380398,10,Single-academy trust
3650,TR02895,Kingston Maurward Studio School Limited,08305242,10,Single-academy trust
3653,TR01247,"Kingswinford School and Science College, The",07844874,10,Single-academy trust
3654,TR01248,Kirby Muxloe Primary School,08702056,10,Single-academy trust
3655,TR01249,Kirk Hallam Community Academy,07504871,10,Single-academy trust
3657,TR01251,Kirkbie Kendal School Academy Trust,07543834,10,Single-academy trust
3658,TR01252,Kirkby College Trust,08124416,10,Single-academy trust
3659,TR01253,Kirkby la Thorpe Church of England Primary Academy,08597878,10,Single-academy trust
3660,TR01254,Kirkby Stephen Grammar School,07715613,10,Single-academy trust
3662,TR01256,"Knights Templar School, The",07552786,10,Single-academy trust
3663,TR01257,Knightsfield School,08130253,10,Single-academy trust
3664,TR01258,Knole Academy Trust,07115882,10,Single-academy trust
3665,TR02677,Knottingley St Botolph's C Of E Academy Trust,08291492,10,Single-academy trust
3666,TR01259,Knowle Church of England Primary Academy,08437300,10,Single-academy trust
3671,TR01263,Lacey Green Primary Academy,07710870,10,Single-academy trust
3672,TR01264,Lady Hawkins School,07722445,10,Single-academy trust
3673,TR01265,Lady Jane Grey Primary School,08197353,10,Single-academy trust
